gesture,sample_id,frame_id,x0,y0,z0,x1,y1,z1,x2,y2,z2,x3,y3,z3,x4,y4,z4,x5,y5,z5,x6,y6,z6,x7,y7,z7,x8,y8,z8,x9,y9,z9,x10,y10,z10,x11,y11,z11,x12,y12,z12,x13,y13,z13,x14,y14,z14,x15,y15,z15,x16,y16,z16,x17,y17,z17,x18,y18,z18,x19,y19,z19,x20,y20,z20
write,0,10,0.39286959171295166,0.7601949572563171,5.122276292013339e-08,0.4476096034049988,0.7291551828384399,-0.025826817378401756,0.49100762605667114,0.6382150650024414,-0.04039696604013443,0.4996732473373413,0.5416569113731384,-0.054535605013370514,0.4814305305480957,0.4691898226737976,-0.06777708977460861,0.4755725562572479,0.488050639629364,-0.01766415499150753,0.4928179979324341,0.38811641931533813,-0.03673000633716583,0.5058185458183289,0.31282782554626465,-0.043269142508506775,0.5103563070297241,0.2527533769607544,-0.0478048175573349,0.4352557063102722,0.4812767803668976,-0.019279100000858307,0.4645974934101105,0.42177319526672363,-0.05065993592143059,0.46303418278694153,0.5320749282836914,-0.04933037608861923,0.44927045702934265,0.5708208680152893,-0.03831016644835472,0.4000509977340698,0.49546870589256287,-0.024610240012407303,0.43093377351760864,0.4717247188091278,-0.06491877883672714,0.4324818551540375,0.5732757449150085,-0.053741246461868286,0.4156894087791443,0.5932177305221558,-0.03537427634000778,0.36406946182250977,0.5221927165985107,-0.031338680535554886,0.39820370078086853,0.5104400515556335,-0.05997162684798241,0.40431421995162964,0.580127477645874,-0.05115237459540367,0.38859349489212036,0.5943008661270142,-0.038175687193870544
write,0,11,0.36930137872695923,0.7691565752029419,2.9361714837250474e-08,0.42637333273887634,0.7466629147529602,-0.0274976696819067,0.4708620011806488,0.6554115414619446,-0.040403660386800766,0.4803979992866516,0.5564685463905334,-0.05204057693481445,0.4606008529663086,0.4835423529148102,-0.06261060386896133,0.456535667181015,0.506626307964325,-0.020033597946166992,0.47418323159217834,0.3955596685409546,-0.03870734944939613,0.4878329336643219,0.3195115923881531,-0.04479951411485672,0.49226808547973633,0.2569615840911865,-0.04904837906360626,0.4167742133140564,0.5004338026046753,-0.02086201123893261,0.44497257471084595,0.43184250593185425,-0.05239010974764824,0.44345009326934814,0.539448082447052,-0.05176512151956558,0.42932236194610596,0.5785999894142151,-0.04130758345127106,0.3817965090274811,0.5136017799377441,-0.02540649101138115,0.41052213311195374,0.4834241569042206,-0.06613226979970932,0.4104539155960083,0.5842169523239136,-0.05567207187414169,0.3935806155204773,0.6027414202690125,-0.037691421806812286,0.3459383547306061,0.5372743606567383,-0.03144865110516548,0.3770112693309784,0.5192903280258179,-0.060290124267339706,0.38248035311698914,0.5889900922775269,-0.05139236897230148,0.3673049211502075,0.6033610105514526,-0.03839956223964691
write,0,12,0.34802889823913574,0.7691345810890198,-4.4401091692236605e-09,0.40512362122535706,0.7508555054664612,-0.024204690009355545,0.4527788460254669,0.6523852944374084,-0.035218555480241776,0.4607767164707184,0.5512860417366028,-0.045570291578769684,0.4342624843120575,0.4858057498931885,-0.055382031947374344,0.4376358389854431,0.5081821084022522,-0.019331373274326324,0.45518726110458374,0.3960742950439453,-0.0387151874601841,0.4683102071285248,0.321353018283844,-0.04662388563156128,0.47260570526123047,0.25830188393592834,-0.05286145955324173,0.3957841694355011,0.5024269819259644,-0.022220062091946602,0.42100590467453003,0.4369463324546814,-0.056165311485528946,0.41961994767189026,0.547528862953186,-0.058475639671087265,0.4064854681491852,0.5878942608833313,-0.050474103540182114,0.35893484950065613,0.5175414681434631,-0.028035461902618408,0.3837433457374573,0.48681876063346863,-0.07003099471330643,0.3860597014427185,0.5921297073364258,-0.05943622440099716,0.37117108702659607,0.6155593395233154,-0.04181508719921112,0.3214048445224762,0.5434211492538452,-0.0351630374789238,0.3508138060569763,0.5309978723526001,-0.06528036296367645,0.35603147745132446,0.6044471859931946,-0.05636805295944214,0.34083542227745056,0.6201812624931335,-0.043676212430000305
write,0,13,0.3283170461654663,0.782221794128418,-1.1932767662869992e-08,0.3847874701023102,0.7564232349395752,-0.02469690516591072,0.4368128776550293,0.6564796566963196,-0.03561880812048912,0.4348486363887787,0.5533294677734375,-0.04534649848937988,0.40616169571876526,0.4897037744522095,-0.05413661152124405,0.4192579388618469,0.5045837163925171,-0.017122257500886917,0.43507546186447144,0.3983771502971649,-0.034075964242219925,0.4463481605052948,0.32309943437576294,-0.040810808539390564,0.44985973834991455,0.26049089431762695,-0.04678090289235115,0.3742569088935852,0.5005521774291992,-0.019812121987342834,0.39934876561164856,0.43761318922042847,-0.04985552281141281,0.39911195635795593,0.5495371222496033,-0.05133127048611641,0.38664618134498596,0.5864043831825256,-0.04370136931538582,0.3371291756629944,0.5199604034423828,-0.025476820766925812,0.36075082421302795,0.48506826162338257,-0.06502867490053177,0.3673027455806732,0.5936161875724792,-0.054600998759269714,0.3538951575756073,0.6165180802345276,-0.03787469118833542,0.2988074719905853,0.5523002743721008,-0.0324874073266983,0.3268886208534241,0.5318788886070251,-0.061335496604442596,0.33675840497016907,0.6060895919799805,-0.052006155252456665,0.3238893449306488,0.6219902038574219,-0.03940452262759209
write,0,14,0.30880582332611084,0.788112998008728,-2.4530368847308637e-08,0.36524543166160583,0.7608980536460876,-0.022930454462766647,0.41515544056892395,0.6598266959190369,-0.033172015100717545,0.4080938398838043,0.5566624999046326,-0.04250561445951462,0.37653225660324097,0.49512767791748047,-0.051275044679641724,0.39574864506721497,0.5084449648857117,-0.01687074452638626,0.41299545764923096,0.39791104197502136,-0.03341471031308174,0.42462584376335144,0.32480931282043457,-0.04039560258388519,0.42893147468566895,0.2619006633758545,-0.04682247340679169,0.3508560359477997,0.5084420442581177,-0.0200909823179245,0.3737187683582306,0.4421120285987854,-0.05088043585419655,0.37583476305007935,0.5541979074478149,-0.054168909788131714,0.3648255467414856,0.5967498421669006,-0.048279594630002975,0.31356918811798096,0.5318865776062012,-0.025635119527578354,0.33442819118499756,0.4911896884441376,-0.06492924690246582,0.3422386646270752,0.600041925907135,-0.05429242551326752,0.330107182264328,0.6277393102645874,-0.03779909759759903,0.2749529778957367,0.5676623582839966,-0.0322197750210762,0.3004481792449951,0.5367458462715149,-0.0601237528026104,0.3102007806301117,0.6110853552818298,-0.049479249864816666,0.29748034477233887,0.6309740543365479,-0.036274053156375885
write,0,15,0.2842564582824707,0.7929888367652893,-5.701901883981009e-08,0.3412448465824127,0.7700405120849609,-0.024829242378473282,0.3915875554084778,0.6616966724395752,-0.03336095064878464,0.38155597448349,0.5513283610343933,-0.04025760293006897,0.3474864661693573,0.49190211296081543,-0.046108655631542206,0.37581509351730347,0.5116627812385559,-0.015451982617378235,0.3920137882232666,0.3977815508842468,-0.0309758260846138,0.40228015184402466,0.3247120976448059,-0.03724166005849838,0.40563470125198364,0.26135918498039246,-0.04368254542350769,0.3297288715839386,0.5109786987304688,-0.01749461144208908,0.3475189208984375,0.44151198863983154,-0.04947170615196228,0.3503756821155548,0.5548698902130127,-0.053728990256786346,0.34149986505508423,0.6017084717750549,-0.047868870198726654,0.2919096350669861,0.5334382653236389,-0.022150272503495216,0.3072466254234314,0.49851542711257935,-0.06208077073097229,0.3170280456542969,0.6066409349441528,-0.05270492285490036,0.3077126443386078,0.6354013681411743,-0.036828555166721344,0.25318634510040283,0.5674824118614197,-0.028145398944616318,0.2735375165939331,0.5444242358207703,-0.05705958604812622,0.28393542766571045,0.6192313432693481,-0.04845530167222023,0.2736140489578247,0.6367179751396179,-0.036514028906822205
write,0,16,0.26246675848960876,0.8025381565093994,-3.330686126901128e-08,0.3186894357204437,0.7695915699005127,-0.02502981200814247,0.36851170659065247,0.6615710854530334,-0.035295117646455765,0.35556870698928833,0.5528332591056824,-0.044194720685482025,0.31871744990348816,0.4932575821876526,-0.05173272266983986,0.354123592376709,0.5129956603050232,-0.01617070659995079,0.37039363384246826,0.3950434923171997,-0.032020993530750275,0.38060158491134644,0.32179462909698486,-0.03834355250000954,0.3839341104030609,0.2573106586933136,-0.04482384771108627,0.3074662983417511,0.5136351585388184,-0.018858153373003006,0.3244638741016388,0.4445534646511078,-0.05105815455317497,0.32723766565322876,0.559091329574585,-0.05518389865756035,0.3189869523048401,0.60414719581604,-0.04936538636684418,0.26867642998695374,0.5377742648124695,-0.02412468008697033,0.2825748920440674,0.49951523542404175,-0.06408292800188065,0.2937355935573578,0.6110010147094727,-0.0542452409863472,0.2857252359390259,0.6408246755599976,-0.03798392415046692,0.22936800122261047,0.5739794373512268,-0.030810100957751274,0.24837180972099304,0.5491799116134644,-0.059291254729032516,0.2599045932292938,0.623471736907959,-0.05005493015050888,0.25026735663414,0.6408684849739075,-0.03760753944516182
write,0,17,0.23963505029678345,0.805251955986023,-6.593158019541079e-08,0.29447585344314575,0.774630606174469,-0.02327827364206314,0.3454588055610657,0.6586532592773438,-0.03148789331316948,0.33012381196022034,0.5493749380111694,-0.038838744163513184,0.2891308665275574,0.4947640299797058,-0.04523736611008644,0.3329494297504425,0.5164617300033569,-0.013028109446167946,0.34947478771209717,0.3965005874633789,-0.02899758704006672,0.3596271872520447,0.3240659832954407,-0.03717568889260292,0.36447495222091675,0.25780314207077026,-0.04565734043717384,0.28617072105407715,0.5169968008995056,-0.017136389389634132,0.300990492105484,0.4431311786174774,-0.05224359780550003,0.30398380756378174,0.5551828742027283,-0.060583725571632385,0.2966591715812683,0.6061762571334839,-0.05761580914258957,0.24723315238952637,0.5432157516479492,-0.02338382601737976,0.25768086314201355,0.49902504682540894,-0.06313078105449677,0.26774710416793823,0.6065951585769653,-0.05359084531664848,0.26061415672302246,0.6397547721862793,-0.03805352747440338,0.20784465968608856,0.5808134078979492,-0.031082089990377426,0.2246415913105011,0.5467666387557983,-0.05799360200762749,0.23285901546478271,0.6189146041870117,-0.04746517911553383,0.22283771634101868,0.637521505355835,-0.03470588102936745
write,0,18,0.2213480919599533,0.8025110960006714,-1.195302559153788e-07,0.27654314041137695,0.7784594893455505,-0.019583962857723236,0.3254900872707367,0.6577286720275879,-0.02633965201675892,0.3087926506996155,0.5410237908363342,-0.03285611793398857,0.2670363783836365,0.4903651475906372,-0.03849922493100166,0.3145468533039093,0.5110517740249634,-0.011044098995625973,0.32814279198646545,0.3948260545730591,-0.024693144485354424,0.3375045955181122,0.31847476959228516,-0.030244192108511925,0.3408344089984894,0.2560446262359619,-0.037175942212343216,0.2651204466819763,0.5124777555465698,-0.016308104619383812,0.2785615622997284,0.44340771436691284,-0.04872604086995125,0.27945148944854736,0.566347062587738,-0.0523625873029232,0.27262282371520996,0.6162164807319641,-0.046251989901065826,0.22654423117637634,0.5386238694190979,-0.023478178307414055,0.2335452288389206,0.4965018332004547,-0.061650920659303665,0.24610558152198792,0.6085505485534668,-0.04854094982147217,0.2404661774635315,0.645499587059021,-0.031146297231316566,0.1866929829120636,0.5755656957626343,-0.03192225471138954,0.19843244552612305,0.5398536920547485,-0.058778148144483566,0.20983119308948517,0.6170946955680847,-0.047099918127059937,0.2034996747970581,0.6403330564498901,-0.03373909741640091
write,0,19,0.20341581106185913,0.8138005137443542,-7.940116120153107e-08,0.2552903890609741,0.7713912725448608,-0.023341644555330276,0.30307114124298096,0.6543499827384949,-0.03188430890440941,0.28323161602020264,0.5441099405288696,-0.03939123451709747,0.24181729555130005,0.48805439472198486,-0.04523058980703354,0.29288655519485474,0.5117664337158203,-0.012174799107015133,0.30653971433639526,0.39119410514831543,-0.027889691293239594,0.3144567906856537,0.3157455325126648,-0.03582445904612541,0.3163719177246094,0.24847963452339172,-0.043872617185115814,0.24363428354263306,0.5160507559776306,-0.01668328046798706,0.255126953125,0.44225621223449707,-0.0501437671482563,0.25892186164855957,0.5628532767295837,-0.05622730031609535,0.2536173164844513,0.612630307674408,-0.051536936312913895,0.2039508819580078,0.5441591739654541,-0.02360367588698864,0.21108894050121307,0.49344512820243835,-0.06230979412794113,0.22569462656974792,0.6061539649963379,-0.050957463681697845,0.22110584378242493,0.6409597396850586,-0.03401045873761177,0.16435939073562622,0.586425244808197,-0.032156091183423996,0.17836503684520721,0.5425478219985962,-0.05792945250868797,0.19049276411533356,0.6156623363494873,-0.045336365699768066,0.18223175406455994,0.6385754942893982,-0.0308641716837883
write,0,20,0.18434637784957886,0.8168801665306091,-7.181050420967949e-08,0.23710136115550995,0.7673022747039795,-0.02765858732163906,0.2826808989048004,0.653539776802063,-0.033625174313783646,0.2598741948604584,0.5469032526016235,-0.03686799108982086,0.2184564620256424,0.4938725531101227,-0.03723503276705742,0.2736336290836334,0.5130175948143005,-0.013051902875304222,0.28864389657974243,0.38230282068252563,-0.03000476211309433,0.294917494058609,0.3083686828613281,-0.0394592359662056,0.2975064814090729,0.2386886477470398,-0.04817892983555794,0.2266598343849182,0.5191521048545837,-0.01511313859373331,0.23063041269779205,0.43846097588539124,-0.04830028861761093,0.23584705591201782,0.5482871532440186,-0.05618259310722351,0.23639708757400513,0.5992473363876343,-0.05336213856935501,0.18668416142463684,0.5463168025016785,-0.020488273352384567,0.18871289491653442,0.48729777336120605,-0.05905826389789581,0.20358477532863617,0.5954999923706055,-0.05061816796660423,0.20458590984344482,0.6315068006515503,-0.03553934767842293,0.14817264676094055,0.5919715762138367,-0.028160765767097473,0.1582711935043335,0.5452843904495239,-0.05399230867624283,0.17207306623458862,0.6159830689430237,-0.04336174204945564,0.1669822335243225,0.643560528755188,-0.030016468837857246
write,0,21,0.1679820567369461,0.8120505809783936,-1.2322529130415205e-07,0.22032029926776886,0.7611882090568542,-0.024985983967781067,0.2653317153453827,0.6489766240119934,-0.030538000166416168,0.24145278334617615,0.541511058807373,-0.03398875892162323,0.19941142201423645,0.489585816860199,-0.03469545394182205,0.258152574300766,0.502824604511261,-0.012330244295299053,0.27200865745544434,0.3745073080062866,-0.027222706004977226,0.27763235569000244,0.3022225499153137,-0.034716781228780746,0.27952107787132263,0.23428106307983398,-0.04258992522954941,0.20983614027500153,0.5080653429031372,-0.015619457699358463,0.21533022820949554,0.4370565712451935,-0.04556555300951004,0.21893887221813202,0.5550584197044373,-0.05018864944577217,0.2180870771408081,0.6020166873931885,-0.046223852783441544,0.17021587491035461,0.5346997380256653,-0.02210373431444168,0.17251449823379517,0.4806993007659912,-0.05744684487581253,0.18737876415252686,0.5942548513412476,-0.04624522849917412,0.18708276748657227,0.6284803748130798,-0.03078646957874298,0.1311476230621338,0.5801330804824829,-0.030890535563230515,0.13977280259132385,0.5372000932693481,-0.05416170507669449,0.15419358015060425,0.6097424030303955,-0.04210493713617325,0.14943847060203552,0.6346555352210999,-0.028815940022468567
